dex,name,category,generation,type_1,hp,attack,defense,sp_atk,sp_def,speed,height_m,weight_kgs,bmi,outlier_count,PC1,PC2,PC3,PC4,PC5,cluster
230,Kingdra,Regular,Gen 2,Water,75,95,95,95,95,85,1.8,152,46.9,0,1.5149789955267254,0.01995056568389847,-0.5072383258562171,0.07051662040194173,0.1107965711314722,1
231,Phanpy,Regular,Gen 2,Ground,90,60,60,40,40,40,0.5,33.5,134,1,-1.5118450900313842,1.943613301778587,0.387869300931201,0.7632860727975781,0.6095672806116736,2
232,Donphan,Regular,Gen 2,Ground,90,120,120,60,60,50,1.1,120,99.2,0,0.9269780237860586,1.961779584865939,0.08830830304142201,0.7311636021796722,-1.0136735382893092,2
233,Porygon2,Regular,Gen 2,Normal,85,80,90,105,95,60,0.6,32.5,90.3,0,0.5817440980392488,0.5623131770474976,-1.45393510728911,0.11477335381113996,0.3521552295414969,1
234,Stantler,Regular,Gen 2,Normal,73,95,62,85,65,85,1.4,71.2,36.3,0,0.23237263962948188,-0.558170249615832,0.3359845774537845,0.5010015905051246,0.19313329309956379,1
235,Smeargle,Regular,Gen 2,Normal,55,20,35,20,45,75,1.2,58,40.3,0,-2.3767239943116527,0.019630647190353644,0.9506843734454903,-0.12230261473430558,0.8430585114236562,3
236,Tyrogue,Regular,Gen 2,Fighting,35,35,35,35,35,35,0.7,21,42.9,0,-3.047392549998586,0.4636744979132354,0.7566075263661723,-0.4967977875963546,0.6017097012417443,3
237,Hitmontop,Regular,Gen 2,Fighting,50,95,95,35,110,70,1.4,48,24.5,0,0.15897938617029225,0.24368370412980495,-0.696573130799869,-0.4090025536825588,-1.256663782696756,1
238,Smoochum,Regular,Gen 2,Ice,45,30,15,85,65,65,0.4,6,37.5,0,-2.206121891003079,-0.9435593696262687,-0.2873960180096393,-0.2807216407290366,1.6141347423524073,3
239,Elekid,Regular,Gen 2,Electric,45,63,37,65,55,95,0.6,23.5,65.3,0,-1.5622509663261601,-0.5834472322715245,-0.020005063863798578,1.0834953228778637,0.8062673085780786,3
240,Magby,Regular,Gen 2,Fire,45,75,37,70,55,83,0.7,21.4,43.7,0,-1.4178643766464112,-0.7211743726146765,0.19640876910465319,0.7154446403352785,0.5189896859959283,3
241,Miltank,Regular,Gen 2,Normal,95,80,105,40,70,100,1.2,75.5,52.4,0,0.5498548676314527,0.3928903615794648,0.1143929079692919,0.666017748543116,-0.8362830707045248,1
243,Raikou,Legendary,Gen 2,Electric,90,85,75,115,100,115,1.9,178,49.3,0,1.990721309605267,-0.8038288568734524,-0.5070147030332869,0.5261688943316494,1.0331466989733602,1
244,Entei,Legendary,Gen 2,Fire,115,115,85,90,75,100,2.1,198,44.9,0,2.2938404784681605,-0.08521780174022534,0.7843783630357788,0.734777059779451,0.1073813740318045,1
245,Suicune,Legendary,Gen 2,Water,100,75,115,90,115,85,2,187,46.8,0,2.276760227239286,0.4099652880915003,-0.8704939197730052,-0.5503935948189324,0.11619764430287463,1
246,Larvitar,Regular,Gen 2,Rock,50,64,50,45,50,41,0.6,72,200,1,-1.8918126635033887,2.6422699109910353,-0.3986949088416831,1.5568091110730018,1.4427593572531456,2
247,Pupitar,Regular,Gen 2,Rock,70,84,70,65,70,51,1.2,152,105.6,0,-0.08958874075879088,1.4570723737037068,0.010012771455585878,0.45328706333654956,0.6259324465709545,2
248,TyranitarMega Tyranitar,Regular,Gen 2,Rock,100,164,150,95,120,71,2.5,255,40.8,0,4.146537766475401,1.0739084207735736,-0.43095389632805625,-0.06856735768076952,-1.5607053487732705,4
248,Tyranitar,Regular,Gen 2,Rock,100,134,110,95,100,61,2,202,50.5,0,2.6550220226587475,0.8249832579451394,-0.07908311700095963,-0.07347054746419202,-0.5672790173630675,4
249,Lugia,Legendary,Gen 2,Psychic,106,90,130,90,154,110,5.2,216,8,1,4.560724859329223,-0.35187377238661977,-0.44171128080035127,-1.4630366077702175,0.04414083672824032,4
250,Ho-oh,Legendary,Gen 2,Fire,106,130,90,110,154,90,3.8,199,13.8,0,4.123238337452249,-0.6338485551677218,-0.43163957138445197,-0.8626200491105923,0.13602152972429712,4
251,Celebi,Mythical,Gen 2,Psychic,100,100,100,100,100,100,0.6,5,13.9,0,1.4249747068278003,-1.037071286068565,-1.037221172680635,0.21244959488549148,-0.8315742806771479,1
252,Treecko,Regular,Gen 3,Grass,40,45,35,65,55,70,0.5,5,20,0,-2.130723475625248,-0.8295948516463787,0.09247016908627737,-0.13804573784216456,0.6414593775204553,3
253,Grovyle,Regular,Gen 3,Grass,50,65,45,85,65,95,0.9,21.6,26.7,0,-0.9222222508947822,-1.2266665763261493,-0.13419550986312678,0.4245746676919875,0.6482777674129983,3
254,SceptileMega Sceptile,Regular,Gen 3,Grass,70,110,75,145,85,145,1.9,55.2,15.3,0,1.9555913307967492,-2.4460866595459536,-0.6399743054221511,1.2127931359898763,0.5217371425845355,1
254,Sceptile,Regular,Gen 3,Grass,70,85,65,105,85,120,1.7,52.2,18.1,0,0.8680577656723374,-1.6735055304384536,-0.3404830029406267,0.5655127936764439,0.46831659927186087,1
255,Torchic,Regular,Gen 3,Fire,45,60,40,70,50,45,0.4,2.5,15.6,0,-2.0465138207834275,-0.4408843035024527,0.28660194860547683,-0.46888246013537754,0.3060997730250953,3
256,Combusken,Regular,Gen 3,Fire,60,85,60,85,60,55,0.9,19.5,24.1,0,-0.7097797835186036,-0.3801061959791548,0.13363714809536886,-0.18819477766910622,0.010464910706048075,3
257,Blaziken,Regular,Gen 3,Fire,80,120,70,110,70,80,1.9,52,14.4,0,1.1364259575149875,-0.9849584873029724,0.38488812285731056,0.22336542699282175,-0.11155424849354505,1
257,BlazikenMega Blaziken,Regular,Gen 3,Fire,80,160,80,130,80,100,1.9,52,14.4,0,2.2166856478932395,-1.4535886436790872,0.07828050413912005,0.9692056353127569,-0.5860888567979448,1
258,Mudkip,Regular,Gen 3,Water,50,70,50,50,50,40,0.4,7.6,47.5,0,-1.9712588743910047,0.41023838278050073,0.3116880684314255,-0.09009459222644663,-0.02581144141889989,3
259,Marshtomp,Regular,Gen 3,Water,70,85,70,60,70,50,0.7,28,57.1,0,-0.6542876712376459,0.5419004037531678,-0.09815472789852671,0.01512832247643503,-0.26215477823490196,3
260,SwampertMega Swampert,Regular,Gen 3,Water,100,150,110,95,110,70,1.9,102,28.3,0,2.716682776093169,0.07818499208184698,-0.3538018217827277,-0.014714314841732593,-1.2445097724460634,1
260,Swampert,Regular,Gen 3,Water,100,110,90,85,90,60,1.5,81.9,36.4,0,1.369872314966833,0.22734839786051814,-0.06523107437263906,-0.250309330545029,-0.5054848699460672,1
261,Poochyena,Regular,Gen 3,Dark,35,55,35,30,30,35,0.5,13.6,54.4,0,-3.0154469826121506,0.6528702597731628,0.8936692720856144,-0.003232466659628952,0.2716475021638031,3
262,Mightyena,Regular,Gen 3,Dark,70,90,70,60,60,70,1,37,37,0,-0.44570125837882374,-0.03005134528576183,0.35781721854880705,0.2964969535682515,-0.3942332700685038,1
263,Zigzagoon,Regular,Gen 3,Normal,38,30,41,30,41,60,0.4,17.5,109.4,0,-2.919211072315667,1.0159791312256856,0.03166186225270323,0.6932969047660313,1.0087481053630996,3
263,ZigzagoonGalarian Zigzagoon,Regular,Gen 3,Dark,38,30,41,30,41,60,0.4,17.5,109.4,0,-2.919211072315667,1.0159791312256856,0.03166186225270323,0.6932969047660313,1.0087481053630996,3
264,Linoone,Regular,Gen 3,Normal,78,70,61,50,61,100,0.5,32.5,130,1,-0.7566248726380361,0.6905567346430048,-0.338302408287989,1.8531993632754205,0.6160497355735756,2
264,LinooneGalarian Linoone,Regular,Gen 3,Dark,78,70,61,50,61,100,0.5,32.5,130,1,-0.7566248726380361,0.6905567346430048,-0.338302408287989,1.8531993632754205,0.6160497355735756,2
265,Wurmple,Regular,Gen 3,Bug,45,45,35,20,30,20,0.3,3.6,40,0,-3.281819030621658,0.821661134017836,1.048920208998309,-0.5574037995346492,0.08514635711062439,3
266,Silcoon,Regular,Gen 3,Bug,50,35,55,25,25,15,0.6,10,27.8,0,-3.0167671912519753,0.9555129078468725,1.0731922747953029,-1.0368803229894459,-0.08178028993413346,3
267,Beautifly,Regular,Gen 3,Bug,60,70,50,100,50,65,1,28.4,28.4,0,-0.8531668606388957,-0.7195786067463406,0.22567234419931342,-0.03389914297317284,0.7065223682366619,3
268,Cascoon,Regular,Gen 3,Bug,50,35,55,25,25,15,0.7,11.5,23.5,0,-2.977855503121751,0.9026505384829602,1.1360861028144822,-1.1079173645690648,-0.09348477520164972,3
269,Dustox,Regular,Gen 3,Bug,60,50,70,50,90,65,1.2,31.6,21.9,0,-0.7769518134081884,-0.11998192316281753,-0.40923872029835995,-0.8137483568796222,-0.04228558198348184,3
270,Lotad,Regular,Gen 3,Water,40,30,30,40,50,30,0.5,2.6,10.4,0,-2.985850983070155,-0.053023513949035594,0.5430268147866321,-1.1428272658065837,0.47693357425295113,3
271,Lombre,Regular,Gen 3,Water,60,50,50,60,70,50,1.2,32.5,22.6,0,-1.2752264691755584,-0.13964577706148273,0.1848599876730609,-0.8447055565803522,0.43935251747425885,3
272,Ludicolo,Regular,Gen 3,Water,80,70,70,90,100,70,1.5,55,24.4,0,0.5201190357731852,-0.5055472068331521,-0.5781274801881382,-0.6988297378781991,0.3561540822919647,1
273,Seedot,Regular,Gen 3,Grass,40,40,50,30,30,30,0.5,4,16,0,-2.9911333628308525,0.38464671031452446,0.90173151582121025,-0.8033839836124738,-0.11393839214634663,3
274,Nuzleaf,Regular,Gen 3,Grass,70,70,40,60,40,60,1,28,28,0,-1.395219459335788,-0.29579553678975723,1.0522435430900854,0.05662501434951164,0.32797345993650456,3
275,Shiftry,Regular,Gen 3,Grass,90,100,60,90,60,80,1.3,59.6,35.3,0,0.4158768375561401,-0.5480624893511398,0.5652075005639943,0.4973380839267454,0.16371356467615983,1
276,Taillow,Regular,Gen 3,Normal,40,55,30,30,30,85,0.3,2.3,25.6,0,-2.7217033546812766,-0.6723308317824195,0.9714379315020387,0.7457170874883565,0.12071337481826834,3
277,Swellow,Regular,Gen 3,Normal,60,85,60,75,50,125,0.7,19.8,40.4,0,-0.5067223846661163,-1.2565242094471363,0.138219684249396,1.5939644802862143,0.05547597547833788,1
278,Wingull,Regular,Gen 3,Water,40,30,30,55,30,85,0.6,9.5,26.4,0,-2.6458462902376865,-0.8980931528261061,0.6733688700786449,0.32275225115280115,0.9192020834168109,3
279,Pelipper,Regular,Gen 3,Water,60,50,100,95,70,65,1.2,28,19.4,0,-0.22971813422456863,-0.2631723309762061,-0.7255036822894547,-0.8317667792873358,0.013271629914252375,1
280,Ralts,Regular,Gen 3,Psychic,28,25,25,45,35,40,0.4,6.6,41.3,0,-3.395361095585614,0.08816712989832885,0.5034337068565938,-0.44268261510270557,0.9616096058832481,3
281,Kirlia,Regular,Gen 3,Psychic,38,35,35,65,55,50,0.8,20.2,31.6,0,-2.2882162612970873,-0.28961623606220005,0.11491758567251145,-0.6062307724424105,0.9568535664351188,3
282,Gardevoir,Regular,Gen 3,Psychic,68,65,65,125,115,80,1.6,48.4,18.9,0,0.8579183237374692,-1.2403639653018874,-1.3132852840101543,-0.8216001455197046,0.9664549661550725,1
282,GardevoirMega Gardevoir,Regular,Gen 3,Psychic,68,85,65,165,135,100,1.6,48.4,18.9,0,1.9157869544332666,-2.042411726176563,-2.060137961516261,-0.4332409507961089,1.24091392860084,1
283,Surskit,Regular,Gen 3,Bug,40,30,32,50,52,65,0.5,1.7,6.8,0,-2.580899454100573,-0.7959262565535856,0.3239568851936562,-0.5146435661590029,0.5903094539004846,3
284,Masquerain,Regular,Gen 3,Bug,70,60,62,100,82,80,0.8,3.6,5.6,0,-0.2835212359289487,-1.2499769838421053,-0.6065993503750219,-0.4663196047408077,0.3751178429405973,1
285,Shroomish,Regular,Gen 3,Grass,60,40,60,40,60,35,0.4,4.5,28.1,0,-2.070313242051555,0.45551594541815,0.09616764886414458,-0.9412196563279174,-0.06392747120014382,3
286,Breloom,Regular,Gen 3,Grass,60,130,80,60,60,70,1.2,39.2,27.2,0,0.07435238200524935,-0.07031890968021451,0.5509814967292398,0.6329626734783708,-1.2048905221359811,1
287,Slakoth,Regular,Gen 3,Normal,60,60,60,35,35,30,0.8,24,37.5,0,-2.0566844189264435,0.8123511282510179,0.9628024410505556,-0.4989436374280553,-0.2315824782908851,3
288,Vigoroth,Regular,Gen 3,Normal,80,80,80,55,55,90,1.4,46.5,23.7,0,-0.10030726771498186,-0.3328901449024858,0.6283334751602739,0.3421955517597743,-0.47007077594579455,1
289,Slaking,Regular,Gen 3,Normal,150,160,100,95,65,100,2,130.5,32.6,0,3.2449607088710173,-0.23823747693769282,1.2913794102232488,1.1778193346012957,-1.0402337697920012,4
290,Nincada,Regular,Gen 3,Bug,31,45,90,30,30,40,0.5,5.5,22,0,-2.525444773779511,0.7201073497027094,0.3613186050121248,-0.6078710483454689,-0.8347716635646116,3
291,Ninjask,Regular,Gen 3,Bug,61,90,45,50,50,160,0.8,12,18.8,0,-0.593638673766537,-2.076735218726038,0.6601266158384971,2.206884866812435,-0.22790232461552312,1
292,Shedinja,Regular,Gen 3,Bug,1,90,45,30,30,40,0.8,1.2,1.9,0,-2.885394781385681,-0.12837877189392777,1.082715418739016,-0.09889333857004418,-0.8295132606417135,3
293,Whismur,Regular,Gen 3,Normal,64,51,23,51,23,28,0.6,16.3,45.3,0,-2.635491951847227,0.3817977823115583,1.3253953392530553,-0.28843520049391347,0.7819559482323868,3
294,Loudred,Regular,Gen 3,Normal,84,71,43,71,43,48,1,40.5,40.5,0,-1.032653567168186,0.05472494645507741,0.9598302971379248,-0.11854191825318146,0.5320277893424158,3
295,Exploud,Regular,Gen 3,Normal,104,91,63,91,73,68,1.5,84,37.3,0,0.7904278949612192,-0.21531114261042295,0.44194675145844536,-0.05665359071982322,0.3625972675194083,1
296,Makuhita,Regular,Gen 3,Fighting,72,60,30,20,30,25,1,86.4,86.4,0,-2.2457796969907156,1.5747429969165012,1.5841464684215,0.08709316813307694,0.6861355480874614,3
297,Hariyama,Regular,Gen 3,Fighting,144,120,60,40,60,50,2.3,253.8,48,0,1.6700753473227765,1.3053997215687871,2.4677030169608427,0.061096907766239425,-0.060322662011171806,4
298,Azurill,Regular,Gen 3,Normal,50,20,40,20,40,20,0.2,2,50,0,-3.358145771575213,1.002578140839042,0.5558924935797293,-0.8744826673707893,0.42772985160635835,3
299,Nosepass,Regular,Gen 3,Rock,30,45,135,45,90,30,1,97,97,0,-0.7415154247249178,2.3764920480399847,-1.6718200699938333,-0.8915599933605632,-0.5025804274487989,2
300,Skitty,Regular,Gen 3,Normal,50,45,45,35,35,50,0.6,11,30.6,0,-2.5256201699754057,0.15339917785051566,0.8380964047588005,-0.2429310427844648,0.1523359151407629,3
301,Delcatty,Regular,Gen 3,Normal,70,65,65,55,55,90,1.1,32.6,26.9,0,-0.7536695071276889,-0.5134849980672868,0.4493371805000189,0.32659311095044796,-0.050434298236058966,3
302,Sableye,Regular,Gen 3,Dark,50,75,75,65,65,50,0.5,11,44,0,-1.1506381658298153,0.2944826300795361,-0.3664149197166521,-0.16294969782186647,-0.3266599572287966,3
302,SableyeMega Sableye,Regular,Gen 3,Dark,50,85,125,85,115,20,0.5,161,644,1,0.39823474692779565,9.429787333959597,-5.419201371870635,5.448251981374506,4.151478186573709,2
303,MawileMega Mawile,Regular,Gen 3,Steel,50,105,125,55,95,50,1,23.5,23.5,0,0.29478598948047585,0.6598987578671136,-0.9616589750347945,-0.6091948311605483,-1.8362035071230778,1
303,Mawile,Regular,Gen 3,Steel,50,85,85,55,55,50,0.6,11.5,31.9,0,-1.1063975436120597,0.3666563847066314,0.018788090513109437,-0.11199101643242637,-0.8676718621525839,3
304,Aron,Regular,Gen 3,Steel,50,70,100,40,40,30,0.4,60,375,1,-1.6675111775078786,5.740781321851292,-1.7819902315942762,3.368595025589982,1.7461644095489222,2
305,Lairon,Regular,Gen 3,Steel,60,90,140,50,50,40,0.9,120,148.1,1,-0.05546591261976336,3.070155666238449,-0.6283262390216333,0.8342718992823355,-0.717269375734468,2
306,Aggron,Regular,Gen 3,Steel,70,110,180,60,60,50,2.1,360,81.6,1,2.2621646026973554,3.0196385892608446,0.20315317461191956,-0.028956606863786538,-1.283643553068274,2
306,AggronMega Aggron,Regular,Gen 3,Steel,70,140,230,60,80,50,2.2,395,81.6,2,3.6100607024881595,3.632309526746353,-0.4706708785315329,-0.06856973914854897,-2.5112428280957437,4
307,Meditite,Regular,Gen 3,Fighting,30,40,55,40,55,60,0.6,11.2,31.1,0,-2.3942463742133167,-0.029032706224393925,-0.004824640495594619,-0.3199725986002294,0.12980465349225817,3
308,Medicham,Regular,Gen 3,Fighting,60,60,75,60,75,80,1.3,31.5,18.6,0,-0.5471652963186898,-0.4484956816958427,-0.14205740950718848,-0.3196882418983049,-0.13131159338250734,1
308,MedichamMega Medicham,Regular,Gen 3,Fighting,60,100,85,80,85,100,1.3,31.5,18.6,0,0.5330943940595623,-0.9171258380719578,-0.4486650282253789,0.4261519664216305,-0.6058462016869068,1
309,Electrike,Regular,Gen 3,Electric,40,45,40,65,40,65,0.6,15.2,42.2,0,-2.24885974733185,-0.3391447529671797,0.302535202300531,0.1268286254146849,0.7735755392030081,3
310,ManectricMega Manectric,Regular,Gen 3,Electric,70,75,80,135,80,135,1.8,44,13.6,0,1.286748171394319,-2.151290375651438,-0.7436299776007421,0.6105478783732619,0.7435662929776019,1
310,Manectric,Regular,Gen 3,Electric,70,75,60,105,60,105,1.5,40.2,17.9,0,0.15401780486466657,-1.459110432298209,0.1420988397357787,0.4506680527496977,0.6170809584163194,1
311,Plusle,Regular,Gen 3,Electric,60,50,40,85,75,95,0.4,4.2,26.3,0,-1.0919486455598808,-1.3293640155893454,-0.511874063863291,0.23665817253825935,0.8172318726611828,3
312,Minun,Regular,Gen 3,Electric,60,40,50,75,85,95,0.4,4.2,26.3,0,-1.0678810188560128,-1.1296662313258463,-0.8107147020106129,-0.017128610199232452,0.6514957187792391,3
313,Volbeat,Regular,Gen 3,Bug,65,73,75,47,85,85,0.7,17.7,36.1,0,-0.5254756072137269,-0.21524073907143917,-0.45403090424967657,0.19284902095216608,-0.5055344994166922,1
314,Illumise,Regular,Gen 3,Bug,65,47,75,73,85,85,0.6,17.7,49.2,0,-0.608569241710537,-0.30796195558577855,-0.992756235718264,-0.016513291000028144,0.32531903794941736,1
315,Roselia,Regular,Gen 3,Grass,50,60,45,100,80,65,0.3,2,22.2,0,-1.103096453900653,-1.0007042919307811,-0.7989665394117363,-0.3543843628095385,0.6865995054104064,3
316,Gulpin,Regular,Gen 3,Poison,70,43,53,43,53,40,0.4,10.3,64.4,0,-1.9829086825852524,0.788404662403057,0.18998648035257926,-0.30775842431511263,0.3766033712924497,3
317,Swalot,Regular,Gen 3,Poison,100,73,83,73,83,55,1.7,80,27.7,0,0.6541685685252373,0.2593591370669568,0.16589920631312177,-0.8508708553313051,-0.03706253863757468,1
318,Carvanha,Regular,Gen 3,Water,45,90,20,65,20,65,0.8,20.8,32.5,0,-2.0384300004694214,-0.6374353482286365,1.4450994860761897,0.8288859235130259,0.43388362182556034,3
319,SharpedoMega Sharpedo,Regular,Gen 3,Water,70,140,70,110,65,105,2.5,130.3,20.8,0,1.7680753213152904,-1.1335196730841024,0.8287791129724771,0.9986733564092415,-0.015126461590023177,1
319,Sharpedo,Regular,Gen 3,Water,70,120,40,95,40,95,1.8,88.8,27.4,0,0.26605844882391644,-1.117059369241289,1.376689303985761,1.169731769949938,0.4103979144223787,1
320,Wailmer,Regular,Gen 3,Water,130,70,35,70,35,60,2,130,32.5,0,0.1475437607780153,0.017573647066052994,2.2195591484559873,-0.15839943211028962,1.0551687987149792,1
321,Wailord,Regular,Gen 3,Water,170,90,45,90,45,60,14.5,398,1.9,2,6.357097867367182,0.3055915007937683,7.126913806059685,-3.2389806201439066,3.744503912179035,4
322,Numel,Regular,Gen 3,Fire,60,60,40,65,45,35,0.7,24,49,0,-1.8540104751574482,0.3255761978625897,0.5507546160133617,-0.32209619731720174,0.6144445416593531,3
323,CameruptMega Camerupt,Regular,Gen 3,Fire,70,120,100,145,105,20,2.5,320.5,51.3,1,2.708120278609076,1.1743473065221994,-0.4043470771970485,-1.249460265821242,0.8453458881435304,4
323,Camerupt,Regular,Gen 3,Fire,70,100,70,105,75,40,1.9,220,60.9,0,0.9533628105790798,0.8156536918962319,0.30604510261223483,-0.3543699820926991,0.8634380257337186,1
324,Torkoal,Regular,Gen 3,Fire,70,85,140,85,70,20,0.5,80.4,321.6,1,0.1920055040370482,5.226428663134172,-2.608683811606923,2.1456969866959392,1.0548088777959084,2
325,Spoink,Regular,Gen 3,Psychic,60,25,35,70,80,60,0.7,30.6,62.4,0,-1.6325948112737503,-0.07518136992576657,-0.5710130693381328,-0.4610053057933826,1.449029282102195,3
326,Grumpig,Regular,Gen 3,Psychic,80,45,65,90,110,80,0.9,71.5,88.3,0,0.1903499087794019,0.14424709311068185,-1.4816822088230643,-0.040197073382107984,1.2745098847095555,1
327,Spinda,Regular,Gen 3,Normal,60,60,60,60,60,60,1.1,5,4.1,0,-1.2026798910857055,-0.5071157522539902,0.3567700615774521,-0.6352181767250015,-0.11359018736281032,3
328,Trapinch,Regular,Gen 3,Ground,45,100,45,45,45,10,0.7,15,30.6,0,-1.9530711445652917,0.7169290552592551,0.9619007784342606,-0.4876467233606627,-0.5514146521643074,3
329,Vibrava,Regular,Gen 3,Ground,50,70,50,50,50,70,1.1,15.3,12.6,0,-1.4880008297729739,-0.5516814064055815,0.7104060364323231,-0.028771881050916548,-0.11659816766535466,3
330,Flygon,Regular,Gen 3,Ground,80,100,80,80,80,100,2,82,20.5,0,1.0996529793206495,-0.7586518320775028,0.24106798950077846,0.33162608291520657,-0.23327587733718114,1
331,Cacnea,Regular,Gen 3,Grass,50,85,40,85,40,35,0.4,51.3,320.6,1,-1.6961983958962688,3.7713583060487577,-1.166877433959883,3.198053339748124,2.7433799019991496,2
332,Cacturne,Regular,Gen 3,Grass,70,115,60,115,60,55,1.3,77.4,45.8,0,0.4123151212225291,-0.23025401194715622,0.267172878378449,0.286780141797596,0.37720931929827367,1
333,Swablu,Regular,Gen 3,Normal,45,40,60,40,75,50,0.4,1.2,7.5,0,-2.000823201952611,-0.14362314056545494,-0.28823551022033894,-1.0007936404121065,-0.22575851238659256,3
334,AltariaMega Altaria,Regular,Gen 3,Dragon,75,110,110,110,105,80,1.5,20.6,9.2,0,1.640604942486707,-0.7649146063919865,-1.1148467768070578,-0.3869322374261007,-0.8737857475170041,1
334,Altaria,Regular,Gen 3,Dragon,75,70,90,70,105,80,1.1,20.6,17,0,0.3777789182023748,-0.4600707047535961,-0.9476829102195656,-0.5764928870319589,-0.4863900252813784,1
335,Zangoose,Regular,Gen 3,Normal,73,115,60,60,60,90,1.3,40.3,23.8,0,0.04231180409508355,-0.6524430577518481,0.8034011958021143,0.845010466005673,-0.604167626105102,1
336,Seviper,Regular,Gen 3,Poison,73,100,60,100,60,65,2.7,52.5,7.2,0,0.592710584262109,-0.8199304399869052,0.9576457216217115,-0.42635346561041365,0.30689864530986527,1
337,Lunatone,Regular,Gen 3,Rock,90,55,65,95,85,70,1,168,168,1,0.41153001626508534,1.6498167154165069,-1.0204476277248884,1.002456744224818,2.0959167656003554,2
338,Solrock,Regular,Gen 3,Rock,90,95,85,55,65,70,1.2,154,106.9,0,0.5047412049711951,1.4690733232507762,0.26801588352359285,0.9765916906420964,0.1029932450001591,2
339,Barboach,Regular,Gen 3,Water,50,48,43,46,41,60,0.4,1.9,11.9,0,-2.3340540964450804,-0.44038894382181804,0.6449087975925039,-0.24308487925890712,0.09113958113352899,3
340,Whiscash,Regular,Gen 3,Water,110,78,73,76,71,60,0.9,23.6,29.1,0,0.23123221731117605,-0.0659030596688917,0.21856265704869848,-0.3490764263323165,-0.1707504239935828,1
341,Corphish,Regular,Gen 3,Water,43,80,65,50,35,35,0.6,11.5,31.9,0,-1.9305381010822118,0.4779091274749732,0.6644688366943435,-0.177407367144999,-0.5266338695395854,3
342,Crawdaunt,Regular,Gen 3,Water,63,120,85,90,55,55,1.1,32.8,27.1,0,0.14306821767603586,-0.06910904742844282,0.2604116951188449,0.19287321420685388,-0.7879213610233899,1
343,Baltoy,Regular,Gen 3,Ground,40,40,55,40,70,55,0.5,21.5,86,0,-2.104945213386903,0.8073896054978245,-0.5810914118583022,0.054473430681023505,0.5802048119475591,3
344,Claydol,Regular,Gen 3,Ground,60,70,105,70,120,75,1.5,108,48,0,0.8620985735197216,0.38811842692574366,-1.419406466626071,-0.6055053026018875,-0.21291542247584433,1
345,Lileep,Regular,Gen 3,Rock,66,41,77,61,87,23,1,23.8,23.8,0,-1.0292563809159978,0.5951215222944264,-0.5365165482829972,-1.7479181326593949,0.024160711310537902,3
346,Cradily,Regular,Gen 3,Rock,86,81,97,81,107,43,1.5,60.4,26.8,0,0.8812271618366005,0.40195639674840683,-0.7558425491412056,-1.2537950965178162,-0.4093261220042641,1
347,Anorith,Regular,Gen 3,Rock,45,95,50,40,50,75,0.7,12.5,25.5,0,-1.4755667558121985,-0.38562428057368703,0.6984804357873493,0.6560932435651246,-0.6012672839696933,3
348,Armaldo,Regular,Gen 3,Rock,75,125,100,70,80,45,1.5,68.2,30.3,0,0.8481659558124155,0.5997062169112994,0.09959852152389959,-0.3013014066729787,-1.2198380538492022,1
349,Feebas,Regular,Gen 3,Water,20,15,20,10,55,80,0.6,7.4,20.6,0,-3.4336840545830474,-0.6186169886748818,0.4261086982288297,-0.14671511410597093,0.6393062082898389,3
350,Milotic,Regular,Gen 3,Water,95,60,79,100,125,81,6.2,162,4.2,1,3.1086973933051003,-0.6875360113316114,0.6436691115246101,-2.2022934260685623,1.5267959235683186,4
351,Castform,Regular,Gen 3,Normal,70,70,70,70,70,70,0.3,0.8,8.9,0,-0.7792484988960032,-0.619427597455413,-0.23756409074427454,-0.24860070888099534,-0.41745993146411,1
351,CastformSunny Form,Regular,Gen 3,Fire,70,70,70,70,70,70,0.3,0.8,8.9,0,-0.7792484988960032,-0.619427597455413,-0.23756409074427454,-0.24860070888099534,-0.41745993146411,1
351,CastformRainy Form,Regular,Gen 3,Water,70,70,70,70,70,70,0.3,0.8,8.9,0,-0.7792484988960032,-0.619427597455413,-0.23756409074427454,-0.24860070888099534,-0.41745993146411,1
351,CastformSnowy Form,Regular,Gen 3,Ice,70,70,70,70,70,70,0.3,0.8,8.9,0,-0.7792484988960032,-0.619427597455413,-0.23756409074427454,-0.24860070888099534,-0.41745993146411,1
352,Kecleon,Regular,Gen 3,Normal,60,90,70,60,120,40,1,22,22,0,-0.07787990693013445,0.12534073597707437,-0.946126937330009,-1.0930158018919436,-0.5955460645556698,1
353,Shuppet,Regular,Gen 3,Ghost,44,75,35,63,33,45,0.6,2.3,6.4,0,-2.1648624666147214,-0.5211831009195109,0.9981131959181255,-0.2148071406649315,0.039465927094314734,3
354,BanetteMega Banette,Regular,Gen 3,Ghost,64,165,75,93,83,75,1.2,13,9,0,1.1024996888393883,-0.9077508354598055,0.07660198591938219,0.6954361322960538,-1.3928491255212414,1
354,Banette,Regular,Gen 3,Ghost,64,115,65,83,63,65,1.1,12.5,10.3,0,-0.08715321327598582,-0.681686232462357,0.37826000135334437,0.1479263728509132,-0.6299649221276907,1
355,Duskull,Regular,Gen 3,Ghost,20,40,90,30,90,25,0.8,15,23.4,0,-1.959692493565395,0.8985353350915763,-0.9601607322846306,-1.632877557182208,-0.6889885622668306,3
356,Dusclops,Regular,Gen 3,Ghost,40,70,130,60,130,25,1.6,30.6,12,0,0.32384449480607225,0.8886491183381485,-1.8260007216886631,-2.208720521067453,-1.3275459772959364,1
